Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Qualifier,Value,Unit of Measurement,Quality,Resolution,Comment
222200,SNOWY R @ JARRAHMOND,2016/05/16 15:55:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/06/20 12:10:00,Quality,2821.00,Total Zinc,,0.008,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/07/21 13:27:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/08/24 08:58:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/09/19 13:53:00,Quality,2821.00,Total Zinc,,0.035,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/10/17 12:05:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/11/14 11:19:00,Quality,2821.00,Total Zinc,,0.009,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/12/12 10:55:00,Quality,2821.00,Total Zinc,,0.006,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/01/16 14:01:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/02/20 13:24:00,Quality,2821.00,Total Zinc,,0.009,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/03/20 10:35:00,Quality,2821.00,Total Zinc,,0.006,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/04/27 12:32:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/05/22 14:06:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/06/19 11:47:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
