Site ID,Latitude,Longitude,Location method,Zone,RWC,CMA,Total depth (m),Suburb
WRK955851,-37.14796977,141.8887405,NOT KNOWN,54,,Glenelg Hopkins CMA,14.43,Balmoral
WRK955852,-37.1467616,141.8875778,NOT KNOWN,54,,Glenelg Hopkins CMA,7.79,Balmoral
WRK955853,-37.15298962,141.8706461,NOT KNOWN,54,,Glenelg Hopkins CMA,8.24,Balmoral
WRK955854,-37.15212824,141.870107,NOT KNOWN,54,,Glenelg Hopkins CMA,6.48,Balmoral
WRK955855,-37.16448512,141.8739429,NOT KNOWN,54,,Glenelg Hopkins CMA,3.52,Balmoral
WRK955856,-37.15204528,141.8837545,NOT KNOWN,54,,Glenelg Hopkins CMA,6.89,Balmoral
47247,-36.25630421,144.7114417,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,128.01,Bamawm
47248,-36.25629468,144.711491,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,26.51,Bamawm
47249,-36.25630092,144.7113461,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,14.02,Bamawm
47250,-36.25589819,144.6697386,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,128.01,Bamawm
47251,-36.2558959,144.6698478,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,27.43,Bamawm
47253,-36.25634579,144.6358693,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,177.5,Bamawm
47254,-36.25634578,144.6358625,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,30,Bamawm
47255,-36.25595103,144.669723,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,118,Bamawm
60137,-36.29917523,144.5760226,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,70,Bamawm
60139,-36.30050883,144.6026529,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,127,Bamawm
60183,-36.29917367,144.5760389,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,6,Bamawm
60184,-36.300525,144.602635,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,10,Bamawm
WRK005721,-36.30874771,144.6280629,G-MW DESKTOP,55,,(Not set),14.6,Bamawm
WRK005896,-36.29423741,144.6349691,Water Regist,55,Goulburn-Murray Water,(Not set),133,Bamawm
WRK006102,-36.30741666,144.6254863,NOT KNOWN,55,Goulburn-Murray Water,(Not set),10.97,Bamawm
WRK006535,-36.2710025,144.6200006,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),120,Bamawm
WRK006587,-36.27741002,144.63038,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),135,Bamawm
WRK007172,-36.24523095,144.6209304,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),135,Bamawm
WRK007948,-36.28520335,144.6393017,G-MW FIELD V,55,Goulburn-Murray Water,(Not set),138,Bamawm
WRK008293,-36.30966002,144.61976,G-MW DESKTOP,55,Goulburn-Murray Water,(Not set),122.5,Bamawm
WRK008306,-36.28390493,144.6343036,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),144,Bamawm
WRK010266,-36.29340002,144.6242,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),10.1,Bamawm
WRK010357,-36.29265002,144.57639,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),11.5,Bamawm
WRK010435,-36.26619002,144.61978,G-MW <30M VA,55,Goulburn-Murray Water,North Central CMA,116,Bamawm
WRK010817,-36.24542115,144.5852928,G-MW <30M VA,55,Goulburn-Murray Water,North Central CMA,60,Bamawm
WRK011045,-36.23227383,144.6096609,NOT KNOWN,55,Goulburn-Murray Water,North Central CMA,143,Bamawm
WRK011060,-36.26042431,144.6174504,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),108,Bamawm
WRK012066,-36.29845002,144.61006,G-MW <30M VA,55,Goulburn-Murray Water,North Central CMA,40,Bamawm
WRK013004,-36.27636248,144.6207617,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),16.5,Bamawm
WRK014407,-36.27094226,144.6196907,GLOBAL POSIT,55,Goulburn-Murray Water,(Not set),,Bamawm
WRK006488,-36.16037002,144.60091,G-MW DESKTOP,55,Goulburn-Murray Water,(Not set),150,Bamawm Extension
WRK007297,-36.22216002,144.61383,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),7.5,Bamawm Extension
WRK007771,-36.15153002,144.62012,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),125,Bamawm Extension
WRK007774,-36.22492235,144.5732565,Water Regist,55,Goulburn-Murray Water,(Not set),125,Bamawm Extension
WRK008630,-36.21091763,144.6150521,G-MW DESKTOP,55,Goulburn-Murray Water,North Central CMA,6,Bamawm Extension
WRK092680,-36.15147007,144.6200273,NOT KNOWN,55,Goulburn-Murray Water,(Not set),121.8,Bamawm Extension
107716,-38.36145666,143.9377192,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,254,Bambra
107717,-38.36148118,143.9377476,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,193.5,Bambra
26211,-34.71774682,142.8315345,TRANSLATION,54,,(Not set),53.1,Bannerton
26237,-34.69653963,142.7572719,TRANSLATION,54,,(Not set),29.4,Bannerton
26239,-34.69709174,142.797333,TRANSLATION,54,,(Not set),25.5,Bannerton
26246,-34.80113196,142.7353567,TRANSLATION,54,,(Not set),25.5,Bannerton
26274,-34.69597981,142.8703409,TRANSLATION,54,,(Not set),25.7,Bannerton
110127,-34.69740267,142.7970788,TRANSLATION,54,,(Not set),26,Bannerton
116573,-36.57043322,142.8263753,TRANSLATION,54,Grampians Wimmera Mallee Water,(Not set),51,Banyena
116629,-36.61265303,142.8648275,TRANSLATION,54,Grampians Wimmera Mallee Water,(Not set),64,Banyena
117147,-36.61020219,142.8485567,TRANSLATION,54,,(Not set),8.6,Banyena
117934,-36.56953221,142.8263543,TRANSLATION,54,,(Not set),19.7,Banyena
WRK017612,-37.11229272,144.5118262,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,55,Barfold
WRK068061,-36.9346499,143.9603677,GLOBAL POSIT,54,Goulburn-Murray Water,(Not set),72,Baringhup
WRK088137,-36.95048284,143.9644803,NOT KNOWN,55,Goulburn-Murray Water,(Not set),78,Baringhup
138651,-36.97742279,143.9072938,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,66,Baringhup West
138652,-36.97741021,143.9074394,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,29,Baringhup West
WRK061572,-36.95012837,143.9467194,NOT KNOWN,54,Goulburn-Murray Water,(Not set),50,Baringhup West
116702,-36.99622616,143.2275411,TRANSLATION,54,Grampians Wimmera Mallee Water,(Not set),78,Barkly
65875,-36.64614603,144.5400105,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,64,Barnadown
WRK005808,-36.65486802,144.5098403,G-MW DESKTOP,55,,(Not set),15.2,Barnadown
WRK005812,-36.65854002,144.50766,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),20,Barnadown
WRK059889,-36.6498658,144.5143557,NOT KNOWN,55,Goulburn-Murray Water,North Central CMA,66,Barnadown
WRK053313,-36.0977491,146.6724014,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,102,Barnawartha
WRK053314,-36.0977819,146.6723966,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,14,Barnawartha
WRK957199,-36.08988547,146.7335306,NOT KNOWN,55,,North East CMA,35.7,Barnawartha North
WRK957200,-36.08433304,146.7341158,NOT KNOWN,55,,North East CMA,11.75,Barnawartha North
WRK957210,-36.07099177,146.7310179,NOT KNOWN,55,,North East CMA,18.64,Barnawartha North
WRK957211,-36.0602419,146.7377945,NOT KNOWN,55,,North East CMA,12.69,Barnawartha North
47987,-38.42956163,143.6085641,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,110,Barongarook
47992,-38.4084043,143.5968794,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,73.3,Barongarook
47994,-38.41782997,143.5828478,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,56,Barongarook
47996,-38.43847765,143.6080585,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,94,Barongarook
47999,-38.42361464,143.5967721,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,130,Barongarook
48000,-38.40609115,143.6128371,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,63,Barongarook
48001,-38.44156731,143.6287165,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,43,Barongarook
48002,-38.41829294,143.6481978,TRANSLATION,54,Southern Rural Water,Corangamite CMA,23.3,Barongarook
64243,-38.41944884,143.6568297,TRANSLATION,54,Southern Rural Water,Corangamite CMA,91.9,Barongarook
113705,-38.43296657,143.5923658,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,174,Barongarook
113706,-38.43299231,143.5923385,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,90,Barongarook
113707,-38.44529998,143.612604,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,61.5,Barongarook
114166,-38.43322313,143.6430619,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,60.5,Barongarook
114167,-38.41309672,143.6017022,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,41,Barongarook
77304,-36.04410305,143.561258,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,123,Barraport West
48249,-38.47720918,143.7529069,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,135.33,Barwon Downs
82843,-38.43754473,143.7929821,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,462,Barwon Downs
82847,-38.45824046,143.7944529,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,117,Barwon Downs
WRK957452,-38.5096878,145.4566443,NOT KNOWN,55,,Melbourne Water CMA,11.45,Bass
WRK957454,-38.50964275,145.4566453,NOT KNOWN,55,,Melbourne Water CMA,3.99,Bass
WRK957486,-38.50648143,145.4711972,NOT KNOWN,55,,Melbourne Water CMA,20,Bass
WRK957510,-38.51453065,145.4679072,NOT KNOWN,55,,Melbourne Water CMA,19,Bass
113695,-36.02726545,146.0671682,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,54,Bathumi
114129,-36.02725232,146.0671616,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,8.5,Bathumi
WRK956575,-36.77067848,143.4786859,NOT KNOWN,54,,North Central CMA,8,Bealiba
WRK007693,-35.90438947,145.3417711,G-MW <30M VA,55,,(Not set),135,Bearii
WRK007713,-35.90525588,145.3450994,Water Regist,55,Goulburn-Murray Water,(Not set),40,Bearii
WRK007729,-35.90293902,145.3496906,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),42,Bearii
WRK008371,-35.89957001,145.34552,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),18.29,Bearii
WRK009580,-35.90346265,145.3453843,G-MW DESKTOP,55,Goulburn-Murray Water,(Not set),32,Bearii
WRK953007,-35.8692873,145.3529039,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,90,Bearii
WRK953008,-35.8692862,145.3528816,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,39,Bearii
WRK953009,-35.8692849,145.3528615,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,31,Bearii
WRK953010,-35.8692851,145.3528453,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,19,Bearii
WRK953011,-35.8692838,145.3528282,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,13,Bearii
26988,-36.31308498,143.9891378,TRANSLATION,54,,(Not set),9,Bears Lagoon
26989,-36.29981261,143.9246145,TRANSLATION,54,,(Not set),10.5,Bears Lagoon
67906,-36.34288042,143.9757509,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,50,Bears Lagoon
67907,-36.34283314,143.9757431,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,25.5,Bears Lagoon
67908,-36.34240287,143.9395737,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,120,Bears Lagoon
67909,-36.34167333,143.9395612,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,24,Bears Lagoon
67910,-36.34164333,143.9395657,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,40,Bears Lagoon
67911,-36.34156792,143.9395651,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,75,Bears Lagoon
67912,-36.34357581,143.9523628,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,60,Bears Lagoon
116812,-36.34325842,144.0051595,TRANSLATION,55,,(Not set),42,Bears Lagoon
118030,-36.34396965,143.9429759,TRANSLATION,54,,(Not set),10,Bears Lagoon
118031,-36.34396965,143.9429759,TRANSLATION,54,,(Not set),5,Bears Lagoon
118034,-36.34344741,143.9641206,TRANSLATION,54,,(Not set),10,Bears Lagoon
118035,-36.34344741,143.9641206,TRANSLATION,54,,(Not set),5,Bears Lagoon
118038,-36.34322531,143.9730245,TRANSLATION,54,,(Not set),10,Bears Lagoon
118039,-36.34322531,143.9730245,TRANSLATION,54,,(Not set),5,Bears Lagoon
118046,-36.34404328,143.9763965,TRANSLATION,54,,(Not set),10,Bears Lagoon
118047,-36.34404328,143.9763965,TRANSLATION,54,,(Not set),5,Bears Lagoon
118054,-36.34266893,144.007335,TRANSLATION,55,,(Not set),10,Bears Lagoon
118055,-36.34266893,144.007335,TRANSLATION,55,,(Not set),5,Bears Lagoon
118092,-36.33574515,143.9838782,TRANSLATION,54,,(Not set),11,Bears Lagoon
118093,-36.33574515,143.9838782,TRANSLATION,54,,(Not set),5,Bears Lagoon
WRK008968,-36.35839109,143.9969134,G-MW <30M VA,54,Goulburn-Murray Water,(Not set),,Bears Lagoon
6830,-35.55729701,143.6307814,TRANSLATION,54,,(Not set),20.16,Beauchamp
6831,-35.55729701,143.6307814,TRANSLATION,54,,(Not set),8.31,Beauchamp
6834,-35.55792815,143.6183376,TRANSLATION,54,,(Not set),26,Beauchamp
6836,-35.55877816,143.6178026,TRANSLATION,54,,(Not set),8.59,Beauchamp
6838,-35.55795021,143.6131536,TRANSLATION,54,,(Not set),26,Beauchamp
6839,-35.55797026,143.6080807,TRANSLATION,54,,(Not set),26,Beauchamp
6840,-35.55797026,143.6080807,TRANSLATION,54,,(Not set),22.37,Beauchamp
6841,-35.55797026,143.6080807,TRANSLATION,54,,(Not set),8.37,Beauchamp
6842,-35.58788363,143.5877545,TRANSLATION,54,,(Not set),26,Beauchamp
6844,-35.57279178,143.6598612,TRANSLATION,54,,(Not set),26,Beauchamp
6919,-35.55834247,143.6814447,TRANSLATION,54,,(Not set),8.55,Beauchamp
26058,-35.54347071,143.6529368,TRANSLATION,54,,(Not set),8.88,Beauchamp
73347,-35.67578078,143.6414121,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,199,Beauchamp
73348,-35.67581584,143.6413957,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,55,Beauchamp
WRK957810,-35.67571447,143.6428556,NOT KNOWN,54,,North Central CMA,8.5,Beauchamp
WRK957811,-35.68068001,143.6568064,NOT KNOWN,54,,North Central CMA,10,Beauchamp
80245,-37.98678738,145.0429549,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,60.96,Beaumaris
26691,-38.19779876,143.6785469,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,8.5,Beeac
57694,-38.1875627,143.5925363,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,35.35,Beeac
119348,-38.34314189,144.2202755,GLOBAL POSIT,55,Southern Rural Water,Corangamite CMA,322,Bellbrae
121768,-38.37031524,144.2054678,TRANSLATION,55,Southern Rural Water,Corangamite CMA,133.5,Bellbrae
115869,-38.36864265,144.2443738,GLOBAL POSIT,55,Southern Rural Water,Corangamite CMA,167.2,Bells Beach
48935,-36.52828678,145.9769886,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,55,Benalla
48936,-36.52827236,145.9769572,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,12,Benalla
69936,-36.61316575,146.0254015,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,30,Benalla
111053,-36.5632149,145.9616032,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,29.5,Benalla
111054,-36.5632149,145.9616032,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,29.5,Benalla
111055,-36.5632149,145.9616032,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,29.5,Benalla
118736,-36.65035579,146.0972917,TRANSLATION,55,,(Not set),13,Benalla
118737,-36.65035579,146.0972917,TRANSLATION,55,,(Not set),9,Benalla
118738,-36.64810578,146.0978776,TRANSLATION,55,,(Not set),20,Benalla
118739,-36.64810578,146.0978776,TRANSLATION,55,,(Not set),11,Benalla
118740,-36.64629079,146.0962206,TRANSLATION,55,,(Not set),20,Benalla
118756,-36.61390853,146.105545,TRANSLATION,55,,(Not set),7,Benalla
118757,-36.62383157,146.1065481,TRANSLATION,55,,(Not set),13,Benalla
118758,-36.6247126,146.1037422,TRANSLATION,55,,(Not set),11,Benalla
118775,-36.63550369,146.1002614,TRANSLATION,55,,(Not set),4,Benalla
118812,-36.61216444,146.1133918,TRANSLATION,55,,(Not set),15,Benalla
118813,-36.61486845,146.1133609,TRANSLATION,55,,(Not set),9.5,Benalla
118861,-36.66104821,145.9707308,TRANSLATION,55,,(Not set),11,Benalla
118862,-36.66006431,145.9612339,TRANSLATION,55,,(Not set),10,Benalla
WRK956929,-36.63620087,145.9680376,NOT KNOWN,55,,Goulburn Broken CMA,15,Benalla
WRK956930,-36.63620087,145.9680376,NOT KNOWN,55,,Goulburn Broken CMA,6,Benalla
WRK956931,-36.66554227,146.0202261,NOT KNOWN,55,,Goulburn Broken CMA,19.98,Benalla
WRK956932,-36.64278253,146.0237697,NOT KNOWN,55,,Goulburn Broken CMA,18,Benalla
WRK956933,-36.61019434,146.081554,NOT KNOWN,55,,Goulburn Broken CMA,12,Benalla
WRK956950,-36.5828106,146.0076918,NOT KNOWN,55,,Goulburn Broken CMA,14,Benalla
WRK956951,-36.60546738,146.0660572,NOT KNOWN,55,,Goulburn Broken CMA,18.72,Benalla
WRK956952,-36.60547631,146.0660459,NOT KNOWN,55,,Goulburn Broken CMA,10.33,Benalla
WRK956953,-36.58089733,146.0449484,NOT KNOWN,55,,Goulburn Broken CMA,19.43,Benalla
WRK956954,-36.58090626,146.0449371,NOT KNOWN,55,,Goulburn Broken CMA,9.46,Benalla
WRK957009,-36.65303086,145.9342384,NOT KNOWN,55,,Goulburn Broken CMA,16.86,Benalla
WRK957010,-36.65226862,145.9499117,NOT KNOWN,55,,Goulburn Broken CMA,10.45,Benalla
WRK957025,-36.6602058,145.9392192,NOT KNOWN,55,,Goulburn Broken CMA,7.4,Benalla
WRK957026,-36.65999311,145.9386179,NOT KNOWN,55,,Goulburn Broken CMA,17.45,Benalla
WRK957027,-36.65960653,145.9387351,NOT KNOWN,55,,Goulburn Broken CMA,31.35,Benalla
WRK957028,-36.65957949,145.9387355,NOT KNOWN,55,,Goulburn Broken CMA,50.2,Benalla
92808,-36.79984656,141.0792178,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Wimmera CMA,102,Benayeo
141272,-36.8047586,141.0109249,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Wimmera CMA,45,Benayeo
8003111,-36.86705501,140.997105,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,(Not set),58,Benayeo
8003112,-36.86614006,141.1122551,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Wimmera CMA,56,Benayeo
CENTRAL_DEBORAH,-36.7648417,144.2702844,Not known,55,Goulburn-Murray Water,(Not set),,Bendigo
LONDONDERRY,-36.76397733,144.270695,Not known,55,Goulburn-Murray Water,(Not set),,Bendigo
WRK134640,-36.76866246,144.2732028,GLOBAL POSIT,55,Goulburn-Murray Water,(Not set),,Bendigo
WRK134642,-36.7620571,144.2755761,GLOBAL POSIT,55,Goulburn-Murray Water,(Not set),12.9,Bendigo
121805,-37.97579198,147.4291817,TRANSLATION,55,,(Not set),25,Bengworden
121807,-37.98470975,147.4542865,TRANSLATION,55,,(Not set),19.5,Bengworden
122461,-37.9790142,147.4100711,TRANSLATION,55,,(Not set),16.79,Bengworden
122463,-37.9790142,147.4100711,TRANSLATION,55,,(Not set),20.99,Bengworden
122464,-37.97676119,147.410058,TRANSLATION,55,,(Not set),20,Bengworden
122465,-37.97858928,147.4026672,TRANSLATION,55,,(Not set),20,Bengworden
127612,-37.98180822,147.4100861,TRANSLATION,55,Southern Rural Water,(Not set),5,Bengworden
140691,-37.96919236,147.3817043,GPS - SKM VA,55,Southern Rural Water,East Gippsland CMA,80,Bengworden
140692,-37.97064454,147.4733186,GPS - SKM VA,55,Southern Rural Water,East Gippsland CMA,84,Bengworden
49563,-35.46112656,143.8118256,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,316.5,Benjeroop
49564,-35.46084907,143.8114467,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,83,Benjeroop
49565,-35.46081566,143.811434,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,25,Benjeroop
WRK053552,-36.212091,147.6779118,NOT KNOWN,55,Goulburn-Murray Water,North East CMA,15,Berringama
50349,-35.63595934,142.9884711,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,114.5,Berriwillock
8002828,-35.61673991,143.0329207,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Mallee CMA,25,Berriwillock
92658,-38.01751546,143.4528306,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,23,Berrybank
WRK988737,-38.16013219,141.9525833,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,25.5,Bessiebelle
SP068250,-36.9324493,143.7498567,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,36,Bet Bet
SP068251,-36.9324885,143.7498298,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,42,Bet Bet
144467,-37.71271585,148.3989125,GLOBAL POSIT,55,Southern Rural Water,East Gippsland CMA,38,Bete Bolong
144468,-37.69724643,148.3773094,GLOBAL POSIT,55,Southern Rural Water,East Gippsland CMA,21,Bete Bolong
144469,-37.68088493,148.3811339,GPS - SKM VA,55,Southern Rural Water,East Gippsland CMA,37,Bete Bolong
116575,-36.91419528,143.8025936,TRANSLATION,54,,(Not set),90,Betley
63994,-35.968966,142.4424069,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,214,Beulah
63995,-35.9689138,142.4424,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,43,Beulah
116754,-35.93313319,142.441775,TRANSLATION,54,Grampians Wimmera Mallee Water,(Not set),48,Beulah
8002840,-35.96524709,142.2434663,SURVEYED-GRO,54,Grampians Wimmera Mallee Water,Mallee CMA,43,Beulah
8002855,-35.83302961,142.5693267,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Mallee CMA,49,Beulah
8002882,-35.85176305,142.316237,Not Known,54,Grampians Wimmera Mallee Water,Mallee CMA,31,Beulah
49950,-35.51580455,141.3191137,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Mallee CMA,220,Big Desert
49951,-35.73951732,141.373915,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,218,Big Desert
103354,-35.90421075,141.3358601,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Wimmera CMA,200,Big Desert
8003346,-35.73956747,141.3738914,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Mallee CMA,65,Big Desert
8003347,-35.5159054,141.3191401,NOT KNOWN,54,Grampians Wimmera Mallee Water,Mallee CMA,48,Big Desert
8003349,-35.60338423,141.997311,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Mallee CMA,60,Big Desert
8003350,-35.6033676,141.997312,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Mallee CMA,39,Big Desert
40609,-35.36607224,142.7643347,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,16.5,Bimbourie
40610,-35.36734353,142.764693,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,19,Bimbourie
49987,-35.36702804,142.7645892,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,65,Bimbourie
